,processName,user,datetime,formalIssue,tags,fpthInputs
0,create_model_run_file_000,R.Woods,2020-07-24 09:30:50,,,C:\engDev\git_mf\ipyrun\examples\testproject\datadriven\src\appdata\inputs\archive\20200724_0930-RW-create_model_run_file_000.json
1,create_model_run_file_000,R.Woods,2020-07-24 09:31:26,,,C:\engDev\git_mf\ipyrun\examples\testproject\datadriven\src\appdata\inputs\archive\20200724_0931-RW-create_model_run_file_000.json
2,create_model_run_file_000,R.Woods,2020-07-24 09:33:06,,,C:\engDev\git_mf\ipyrun\examples\testproject\datadriven\src\appdata\inputs\archive\20200724_0933-RW-create_model_run_file_000.json
3,create_model_run_file_000,R.Woods,2020-07-24 09:38:34,,,C:\engDev\git_mf\ipyrun\examples\testproject\datadriven\src\appdata\inputs\archive\20200724_0938-RW-create_model_run_file_000.json
4,create_model_run_file_000,R.Woods,2020-07-24 09:39:07,,,C:\engDev\git_mf\ipyrun\examples\testproject\datadriven\src\appdata\inputs\archive\20200724_0939-RW-create_model_run_file_000.json
5,create_model_run_file_000,R.Woods,2020-07-24 09:43:44,,,C:\engDev\git_mf\ipyrun\examples\testproject\datadriven\src\appdata\inputs\archive\20200724_0943-RW-create_model_run_file_000.json
6,create_model_run_file_000,R.Woods,2020-07-24 09:48:23,,,C:\engDev\git_mf\ipyrun\examples\testproject\datadriven\src\appdata\inputs\archive\20200724_0948-RW-create_model_run_file_000.json
7,create_model_run_file_000,R.Woods,2020-07-24 09:53:19,,,C:\engDev\git_mf\ipyrun\examples\testproject\datadriven\src\appdata\inputs\archive\20200724_0953-RW-create_model_run_file_000.json
8,create_model_run_file_000,R.Woods,2020-07-24 10:13:09,,,C:\engDev\git_mf\ipyrun\examples\testproject\datadriven\src\appdata\inputs\archive\20200724_1013-RW-create_model_run_file_000.json
9,create_model_run_file_000,R.Woods,2020-07-24 10:13:23,,,C:\engDev\git_mf\ipyrun\examples\testproject\datadriven\src\appdata\inputs\archive\20200724_1013-RW-create_model_run_file_000.json
10,create_model_run_file_000,R.Woods,2020-07-24 11:47:22,,,C:\engDev\git_mf\ipyrun\examples\testproject\datadriven\src\appdata\inputs\archive\20200724_1147-RW-create_model_run_file_000.json
11,create_model_run_file_000,R.Woods,2020-07-24 11:47:36,,,C:\engDev\git_mf\ipyrun\examples\testproject\datadriven\src\appdata\inputs\archive\20200724_1147-RW-create_model_run_file_000.json
12,create_model_run_file_000,R.Woods,2020-07-24 12:05:30,,,C:\engDev\git_mf\ipyrun\examples\testproject\datadriven\src\appdata\inputs\archive\20200724_1205-RW-create_model_run_file_000.json
13,create_model_run_file_000,R.Woods,2020-07-24 12:05:43,,,C:\engDev\git_mf\ipyrun\examples\testproject\datadriven\src\appdata\inputs\archive\20200724_1205-RW-create_model_run_file_000.json
14,create_model_run_file_000,R.Woods,2020-07-24 12:12:38,,,C:\engDev\git_mf\ipyrun\examples\testproject\datadriven\src\appdata\inputs\archive\20200724_1212-RW-create_model_run_file_000.json
15,create_model_run_file_000,R.Woods,2020-07-24 12:12:49,,,C:\engDev\git_mf\ipyrun\examples\testproject\datadriven\src\appdata\inputs\archive\20200724_1212-RW-create_model_run_file_000.json
